parameter,response_var,gradient_var,target,r_squared,adj_r_squared,p_value,slope,intercept,n_sites
root_turnover_rate,TotSoilCarb,twi,variance_explained,0.293647659370641,0.28006396051238414,2.3167547778638506e-5,-0.18899407608008392,3.762048562479165,54
extinction_coefficient,AbvGrndWood,MAT,elasticity,0.013695789726243955,-0.005271598932866661,0.3993611076939725,0.10727374682789528,-0.5773693875280919,54
extinction_coefficient,AbvGrndWood,MAT,variance_explained,0.013695789726243975,-0.005271598932866661,0.3993611076939738,0.009767962597466852,0.7895891108440487,54
extinction_coefficient,AbvGrndWood,MAP,elasticity,0.06490846179519356,0.046925932214332056,0.06300128176435453,-2.7519508481034706e-4,2.636848147466801,54
extinction_coefficient,AbvGrndWood,MAP,variance_explained,0.06490846179519366,0.046925932214332056,0.06300128176435453,-2.5058277303829445e-5,1.0822642302497596,54
extinction_coefficient,AbvGrndWood,clay,elasticity,0.0636289610050764,0.04562182563978945,0.06574716114644057,-0.10189965469645461,3.873439227082271,54
extinction_coefficient,AbvGrndWood,clay,variance_explained,0.06362896100507642,0.04562182563978945,0.06574716114644022,-0.009278617044733723,1.1948637783332627,54
extinction_coefficient,AbvGrndWood,ocd,elasticity,0.10786011710047198,0.09070358089086572,0.015325698790815542,-0.012066591583310271,5.432404889114596,54
extinction_coefficient,AbvGrndWood,ocd,variance_explained,0.10786011710047197,0.09070358089086572,0.015325698790815388,-0.0010987405469651576,1.3368175995407747,54
extinction_coefficient,AbvGrndWood,twi,elasticity,0.29364765937064097,0.28006396051238414,2.3167547778638506e-5,-0.7077191431156482,11.8314594833443,54
extinction_coefficient,AbvGrndWood,twi,variance_explained,0.29364765937064113,0.28006396051238436,2.3167547778638205e-5,-0.06444236659837936,1.919492557616635,54
extinction_coefficient,NPP,MAT,elasticity,0.013695789726243983,-0.005271598932866661,0.3993611076939746,0.05277734735932639,-0.24431772916859346,54
extinction_coefficient,NPP,MAT,variance_explained,0.01369578972624396,-0.005271598932866661,0.39936110769397104,0.01169387871497891,0.7055862740452354,54
extinction_coefficient,NPP,MAP,elasticity,0.06490846179519358,0.046925932214332056,0.06300128176435475,-1.3539255420915531e-4,1.3370372654045164,54
extinction_coefficient,NPP,MAP,variance_explained,0.06490846179519354,0.046925932214331945,0.06300128176435453,-2.9998933009149774e-5,1.0559671559406998,54
extinction_coefficient,NPP,clay,elasticity,0.0636289610050765,0.04562182563978956,0.06574716114644022,-0.05013336096424796,1.9454246750007975,54
extinction_coefficient,NPP,clay,variance_explained,0.06362896100507634,0.04562182563978934,0.06574716114644041,-0.011108050556212192,1.1907675757325793,54
extinction_coefficient,NPP,ocd,elasticity,0.10786011710047194,0.09070358089086572,0.015325698790815533,-0.005936612771223624,2.712416364014377,54
extinction_coefficient,NPP,ocd,variance_explained,0.10786011710047187,0.09070358089086561,0.015325698790815533,-0.0013153755010048968,1.3607099513062657,54
extinction_coefficient,NPP,twi,elasticity,0.293647659370641,0.28006396051238414,2.3167547778638205e-5,-0.3481890038667573,5.860671525016499,54
extinction_coefficient,NPP,twi,variance_explained,0.2936476593706409,0.28006396051238414,2.316754777863868e-5,-0.07714824986155036,2.058268958315722,54
extinction_coefficient,TotSoilCarb,MAT,elasticity,0.013695789726243914,-0.005271598932866661,0.39936110769397315,0.02984034850889184,0.9634167572564859,54
extinction_coefficient,TotSoilCarb,MAT,variance_explained,0.013695789726243945,-0.005271598932866661,0.3993611076939738,0.06446697433751514,1.6307555742956652,54
extinction_coefficient,TotSoilCarb,MAP,elasticity,0.06490846179519356,0.046925932214332056,0.06300128176435464,-7.655104330279061e-5,1.8575159591937276,54
extinction_coefficient,TotSoilCarb,MAP,variance_explained,0.06490846179519358,0.046925932214332056,0.06300128176435456,-1.6538058001033332e-4,3.5623640569950346,54
extinction_coefficient,TotSoilCarb,clay,elasticity,0.06362896100507631,0.04562182563978934,0.0657471611464402,-0.028345436781996004,2.20149861916284,54
extinction_coefficient,TotSoilCarb,clay,variance_explained,0.06362896100507637,0.04562182563978945,0.06574716114644011,-0.06123737278289774,4.305502874766253,54
extinction_coefficient,TotSoilCarb,ocd,elasticity,0.10786011710047196,0.09070358089086572,0.01532569879081562,-0.003356564945364687,2.6351562478375823,54
extinction_coefficient,TotSoilCarb,ocd,variance_explained,0.10786011710047187,0.09070358089086561,0.015325698790815474,-0.007251510019413795,5.242375150594797,54
extinction_coefficient,TotSoilCarb,twi,elasticity,0.29364765937064097,0.28006396051238414,2.316754777863868e-5,-0.19686630234764593,4.41518188193416,54
extinction_coefficient,TotSoilCarb,twi,variance_explained,0.293647659370641,0.28006396051238414,2.3167547778638506e-5,-0.4253092036638052,9.087935695547186,54
stem_respiration_rate,AbvGrndWood,MAT,elasticity,0.013695789726243949,-0.005271598932866661,0.3993611076939725,0.006224978224590143,-0.00468812217761334,54
stem_respiration_rate,AbvGrndWood,MAT,variance_explained,0.013695789726243957,-0.005271598932866661,0.3993611076939716,-0.05151795761291204,14.277580438600731,54
stem_respiration_rate,AbvGrndWood,MAP,elasticity,0.06490846179519352,0.046925932214331945,0.06300128176435434,-1.5969269845743673e-5,0.18182940663155156,54
stem_respiration_rate,AbvGrndWood,MAP,variance_explained,0.06490846179519355,0.046925932214332056,0.0630012817643544,1.3216177428096028e-4,12.73396023679861,54
stem_respiration_rate,AbvGrndWood,clay,elasticity,0.06362896100507634,0.04562182563978934,0.06574716114643998,-0.005913125534771918,0.2535874347694018,54
stem_respiration_rate,AbvGrndWood,clay,variance_explained,0.0636289610050764,0.04562182563978945,0.06574716114644041,0.048937062856997164,12.140090359890678,54
stem_respiration_rate,AbvGrndWood,ocd,elasticity,0.10786011710047187,0.09070358089086561,0.015325698790815443,-7.002111147626719e-4,0.3440525074083247,54
stem_respiration_rate,AbvGrndWood,ocd,variance_explained,0.10786011710047186,0.09070358089086561,0.015325698790815563,0.005794951440622623,11.39140086901814,54
stem_respiration_rate,AbvGrndWood,twi,elasticity,0.29364765937064075,0.2800639605123839,2.3167547778638506e-5,-0.041068167984180975,0.7153826481458444,54
stem_respiration_rate,AbvGrndWood,twi,variance_explained,0.2936476593706409,0.28006396051238414,2.316754777863889e-5,0.3398804077886204,8.318270367879453,54
stem_respiration_rate,NPP,MAT,elasticity,0.013695789726243971,-0.005271598932866661,0.39936110769397315,-0.003934345745174032,0.8459482188274243,54
stem_respiration_rate,NPP,MAT,variance_explained,0.013695789726243943,-0.005271598932866661,0.3993611076939707,-0.16220380306534962,24.874234429199863,54
stem_respiration_rate,NPP,MAP,elasticity,0.06490846179519356,0.046925932214332056,0.0630012817643542,1.0092987734952981e-5,0.7280643613430828,54
stem_respiration_rate,NPP,MAP,variance_explained,0.0649084617951935,0.046925932214331945,0.06300128176435474,4.1611009833323004e-4,20.014160800076553,54
stem_respiration_rate,NPP,clay,elasticity,0.06362896100507649,0.04562182563978956,0.06574716114644033,0.003737246854376195,0.6827114488507957,54
stem_respiration_rate,NPP,clay,variance_explained,0.06362896100507638,0.04562182563978945,0.0657471611464403,0.15407788029748168,18.14436710048558,54
stem_respiration_rate,NPP,ocd,elasticity,0.1078601171004719,0.09070358089086572,0.015325698790815412,4.4255136655863106e-4,0.6255352048893572,54
stem_respiration_rate,NPP,ocd,variance_explained,0.10786011710047178,0.09070358089086561,0.015325698790815497,0.01824534988965538,15.787125308273128,54
stem_respiration_rate,NPP,twi,elasticity,0.2936476593706412,0.28006396051238436,2.316754777863829e-5,0.025956134486123984,0.3908450410756958,54
stem_respiration_rate,NPP,twi,variance_explained,0.29364765937064086,0.280063960512384,2.3167547778638808e-5,1.0701102544658858,6.11140294470092,54
stem_respiration_rate,TotSoilCarb,MAT,elasticity,0.013695789726243968,-0.005271598932866661,0.3993611076939716,0.007310819654048119,-0.04813141481466761,54
stem_respiration_rate,TotSoilCarb,MAT,variance_explained,0.013695789726243966,-0.005271598932866661,0.39936110769397293,0.018636730251283203,1.5212814022782317,54
stem_respiration_rate,TotSoilCarb,MAP,elasticity,0.06490846179519352,0.046925932214331945,0.06300128176435434,-1.8754836986879168e-5,0.17092092018885094,54
stem_respiration_rate,TotSoilCarb,MAP,variance_explained,0.06490846179519352,0.046925932214331945,0.06300128176435404,-4.780980168724551e-5,2.0796892787622046,54
stem_respiration_rate,TotSoilCarb,clay,elasticity,0.06362896100507641,0.04562182563978945,0.0657471611464403,-0.006944569573865537,0.25519591417575316,54
stem_respiration_rate,TotSoilCarb,clay,variance_explained,0.06362896100507645,0.04562182563978945,0.06574716114644033,-0.01770308610850999,2.2945229642016667,54
stem_respiration_rate,TotSoilCarb,ocd,elasticity,0.10786011710047184,0.09070358089086561,0.015325698790815533,-8.22351017963106e-4,0.3614410779645908,54
stem_respiration_rate,TotSoilCarb,ocd,variance_explained,0.10786011710047198,0.09070358089086572,0.015325698790815518,-0.0020963359539529027,2.5653629728099467,54
stem_respiration_rate,TotSoilCarb,twi,elasticity,0.2936476593706409,0.28006396051238414,2.3167547778638506e-5,-0.048231810429227265,0.7975434373785544,54
stem_respiration_rate,TotSoilCarb,twi,variance_explained,0.2936476593706411,0.28006396051238425,2.316754777863863e-5,-0.1229524571848537,3.677074438684484,54
root_respiration_rate,AbvGrndWood,MAT,elasticity,0.013695789726243936,-0.005271598932866661,0.39936110769397415,0.15621468329758562,-1.1181819026471758,54
root_respiration_rate,AbvGrndWood,MAT,variance_explained,0.013695789726243952,-0.005271598932866661,0.39936110769397626,-0.05798563277686791,14.54531094724565,54
root_respiration_rate,AbvGrndWood,MAP,elasticity,0.06490846179519355,0.046925932214332056,0.06300128176435464,-4.0074588881164894e-4,3.562441168012708,54
root_respiration_rate,AbvGrndWood,MAP,variance_explained,0.06490846179519355,0.046925932214332056,0.06300128176435411,1.4875364757616937e-4,12.807901346477246,54
root_respiration_rate,AbvGrndWood,clay,elasticity,0.06362896100507644,0.04562182563978945,0.06574716114643996,-0.148388797420104,5.363195682355066,54
root_respiration_rate,AbvGrndWood,clay,variance_explained,0.06362896100507646,0.04562182563978945,0.0657471611464408,0.05508072694429096,12.139475768383358,54
root_respiration_rate,AbvGrndWood,ocd,elasticity,0.10786011710047187,0.09070358089086561,0.015325698790815563,-0.017571669102714373,7.633400036798871,54
root_respiration_rate,AbvGrndWood,ocd,variance_explained,0.10786011710047207,0.09070358089086583,0.015325698790815474,0.006522462103806504,11.296794189120691,54
root_respiration_rate,AbvGrndWood,twi,elasticity,0.2936476593706411,0.28006396051238425,2.3167547778638506e-5,-1.0305981199931498,16.951861602659044,54
root_respiration_rate,AbvGrndWood,twi,variance_explained,0.29364765937064136,0.2800639605123846,2.3167547778638205e-5,0.38254972493598594,7.837856277541676,54
root_respiration_rate,NPP,MAT,elasticity,0.013695789726243973,-0.005271598932866661,0.3993611076939726,0.10561152780475733,-0.716030581082713,54
root_respiration_rate,NPP,MAT,variance_explained,0.013695789726243975,-0.005271598932866661,0.39936110769396993,-0.03866250036542612,12.801956370950078,54
root_respiration_rate,NPP,MAP,elasticity,0.06490846179519351,0.046925932214331945,0.0630012817643544,-2.7093090537621487e-4,2.4483822841848917,54
root_respiration_rate,NPP,MAP,variance_explained,0.0649084617951935,0.046925932214331945,0.06300128176435464,9.918298168622104e-5,11.6435211498827,54
root_respiration_rate,NPP,clay,elasticity,0.06362896100507633,0.04562182563978934,0.06574716114644057,-0.10032070784788981,3.6658122430493774,54
root_respiration_rate,NPP,clay,variance_explained,0.06362896100507627,0.04562182563978934,0.06574716114644022,0.03672562535975467,11.197841713102894,54
root_respiration_rate,NPP,ocd,elasticity,0.10786011710047183,0.09070358089086561,0.015325698790815533,-0.011879618361368145,5.200621553164523,54
root_respiration_rate,NPP,ocd,variance_explained,0.10786011710047166,0.09070358089086539,0.015325698790815639,0.004348916816037451,10.63597534541919,54
root_respiration_rate,NPP,twi,elasticity,0.29364765937064097,0.28006396051238414,2.316754777863842e-5,-0.6967529537402264,11.500522061784705,54
root_respiration_rate,NPP,twi,variance_explained,0.2936476593706408,0.2800639605123839,2.316754777863889e-5,0.25506885364250564,8.32969391213703,54
root_respiration_rate,TotSoilCarb,MAT,elasticity,0.013695789726243985,-0.005271598932866661,0.39936110769397293,0.02061363356983315,-0.14749594264043941,54
root_respiration_rate,TotSoilCarb,MAT,variance_explained,0.013695789726243949,-0.005271598932866661,0.39936110769397626,0.015692353700393253,3.2690172004803206,54
root_respiration_rate,TotSoilCarb,MAP,elasticity,0.06490846179519351,0.046925932214331945,0.06300128176435434,-5.288125758859501e-5,0.47014541360319123,54
root_respiration_rate,TotSoilCarb,MAP,variance_explained,0.06490846179519359,0.046925932214332056,0.06300128176435377,-4.025643491675603e-5,3.739203428897116,54
root_respiration_rate,TotSoilCarb,clay,elasticity,0.06362896100507642,0.04562182563978945,0.06574716114644011,-0.019580952515578866,0.7077677223663376,54
root_respiration_rate,TotSoilCarb,clay,variance_explained,0.06362896100507652,0.04562182563978956,0.06574716114644072,-0.014906213968736868,3.9200960067914035,54
root_respiration_rate,TotSoilCarb,ocd,elasticity,0.10786011710047196,0.09070358089086572,0.015325698790815497,-0.0023187061577540605,1.0073372615625773,54
root_respiration_rate,TotSoilCarb,ocd,variance_explained,0.10786011710047215,0.09070358089086594,0.015325698790815443,-0.001765140387864736,4.148146590450309,54
root_respiration_rate,TotSoilCarb,twi,elasticity,0.293647659370641,0.28006396051238414,2.316754777863868e-5,-0.1359947192853029,2.2369742463733595,54
root_respiration_rate,TotSoilCarb,twi,variance_explained,0.29364765937064147,0.2800639605123846,2.316754777863808e-5,-0.1035274654117157,5.084221175426657,54
leaf_allocation_fraction,AbvGrndWood,MAT,elasticity,NA,NA,NA,0,13.899754895349572,6
leaf_allocation_fraction,AbvGrndWood,MAT,variance_explained,0.6516189830620556,0.5645237288275695,0.31081089269358975,-4.598072773806984e-16,10.613280545259206,6
leaf_allocation_fraction,AbvGrndWood,MAP,elasticity,NA,NA,NA,-0,13.899754895349572,6
leaf_allocation_fraction,AbvGrndWood,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,5.342751881806205e-19,10.613280545259197,6
leaf_allocation_fraction,AbvGrndWood,clay,elasticity,NA,NA,NA,-0,13.899754895349572,6
leaf_allocation_fraction,AbvGrndWood,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.0787465457187347e-16,10.613280545259203,6
leaf_allocation_fraction,AbvGrndWood,ocd,elasticity,NA,NA,NA,-0,13.899754895349572,6
leaf_allocation_fraction,AbvGrndWood,ocd,variance_explained,0.5532982567828186,0.44162282097852334,0.7378528030752131,-7.067886875343965e-18,10.6132805452592,6
leaf_allocation_fraction,AbvGrndWood,twi,elasticity,NA,NA,NA,0,13.899754895349572,6
leaf_allocation_fraction,AbvGrndWood,twi,variance_explained,0.5559968175107153,0.44499602188839416,0.6978988204298084,3.0973680647384354e-16,10.613280545259196,6
leaf_allocation_fraction,NPP,MAT,elasticity,NA,NA,NA,0,9.381352850112899,6
leaf_allocation_fraction,NPP,MAT,variance_explained,NA,NA,NA,0,10.58215922284117,6
leaf_allocation_fraction,NPP,MAP,elasticity,NA,NA,NA,-0,9.381352850112899,6
leaf_allocation_fraction,NPP,MAP,variance_explained,NA,NA,NA,-0,10.58215922284117,6
leaf_allocation_fraction,NPP,clay,elasticity,NA,NA,NA,-0,9.381352850112899,6
leaf_allocation_fraction,NPP,clay,variance_explained,NA,NA,NA,-0,10.58215922284117,6
leaf_allocation_fraction,NPP,ocd,elasticity,NA,NA,NA,-0,9.381352850112899,6
leaf_allocation_fraction,NPP,ocd,variance_explained,NA,NA,NA,-0,10.58215922284117,6
leaf_allocation_fraction,NPP,twi,elasticity,NA,NA,NA,0,9.381352850112899,6
leaf_allocation_fraction,NPP,twi,variance_explained,NA,NA,NA,0,10.58215922284117,6
leaf_allocation_fraction,TotSoilCarb,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-1.149518193451746e-16,2.869399771780669,6
leaf_allocation_fraction,TotSoilCarb,MAT,variance_explained,0.4832602764920449,0.35407534561505605,0.31081089269358975,-4.598072773806984e-16,5.643404440195871,6
leaf_allocation_fraction,TotSoilCarb,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,1.3356879704515512e-19,2.8693997717806665,6
leaf_allocation_fraction,TotSoilCarb,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,5.342751881806205e-19,5.643404440195861,6
leaf_allocation_fraction,TotSoilCarb,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-5.1968663642968366e-17,2.8693997717806683,6
leaf_allocation_fraction,TotSoilCarb,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.0787465457187347e-16,5.643404440195867,6
leaf_allocation_fraction,TotSoilCarb,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-1.7669717188359912e-18,2.8693997717806674,6
leaf_allocation_fraction,TotSoilCarb,ocd,variance_explained,0.5079204653273378,0.3849005816591723,0.7378528030752131,-7.067886875343965e-18,5.643404440195865,6
leaf_allocation_fraction,TotSoilCarb,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,7.743420161846088e-17,2.869399771780666,6
leaf_allocation_fraction,TotSoilCarb,twi,variance_explained,0.49782901088718784,0.37228626360898487,0.6978988204298084,3.0973680647384354e-16,5.643404440195859,6
wueConst,AbvGrndWood,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-2.299036386903492e-16,4.386715668647427,6
wueConst,AbvGrndWood,MAT,variance_explained,0.6516189830620556,0.5645237288275695,0.31081089269358975,-2.873795483629365e-17,0.7625267931800367,6
wueConst,AbvGrndWood,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,2.6713759409031023e-19,4.386715668647422,6
wueConst,AbvGrndWood,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,3.339219926128878e-20,0.762526793180036,6
wueConst,AbvGrndWood,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-1.0393732728593673e-16,4.386715668647424,6
wueConst,AbvGrndWood,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-1.2992165910742092e-17,0.7625267931800364,6
wueConst,AbvGrndWood,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-3.5339434376719825e-18,4.386715668647423,6
wueConst,AbvGrndWood,ocd,variance_explained,0.5532982567828186,0.44162282097852334,0.7378528030752131,-4.417429297089978e-19,0.7625267931800362,6
wueConst,AbvGrndWood,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,1.5486840323692177e-16,4.386715668647421,6
wueConst,AbvGrndWood,twi,variance_explained,0.5559968175107153,0.44499602188839416,0.6978988204298084,1.935855040461522e-17,0.7625267931800359,6
wueConst,NPP,MAT,elasticity,NA,NA,NA,0,1.6317263988813013,6
wueConst,NPP,MAT,variance_explained,0.4832602764920449,0.35407534561505605,0.31081089269358975,-5.74759096725873e-17,0.7195922700606497,6
wueConst,NPP,MAP,elasticity,NA,NA,NA,-0,1.6317263988813013,6
wueConst,NPP,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,6.678439852257756e-20,0.7195922700606484,6
wueConst,NPP,clay,elasticity,NA,NA,NA,-0,1.6317263988813013,6
wueConst,NPP,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.5984331821484183e-17,0.7195922700606492,6
wueConst,NPP,ocd,elasticity,NA,NA,NA,-0,1.6317263988813013,6
wueConst,NPP,ocd,variance_explained,0.5079204653273378,0.3849005816591723,0.7378528030752131,-8.834858594179956e-19,0.7195922700606489,6
wueConst,NPP,twi,elasticity,NA,NA,NA,0,1.6317263988813013,6
wueConst,NPP,twi,variance_explained,0.49782901088718784,0.37228626360898487,0.6978988204298084,3.871710080923044e-17,0.7195922700606482,6
wueConst,TotSoilCarb,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-5.74759096725873e-17,1.7410324433403226,6
wueConst,TotSoilCarb,MAT,variance_explained,0.4832602764920449,0.35407534561505605,0.31081089269358975,-2.299036386903492e-16,2.4034515541105135,6
wueConst,TotSoilCarb,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,6.678439852257756e-20,1.741032443340321,6
wueConst,TotSoilCarb,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,2.6713759409031023e-19,2.4034515541105086,6
wueConst,TotSoilCarb,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.5984331821484183e-17,1.741032443340322,6
wueConst,TotSoilCarb,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-1.0393732728593673e-16,2.4034515541105113,6
wueConst,TotSoilCarb,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-8.834858594179956e-19,1.741032443340322,6
wueConst,TotSoilCarb,ocd,variance_explained,0.5079204653273378,0.3849005816591723,0.7378528030752131,-3.5339434376719825e-18,2.4034515541105104,6
wueConst,TotSoilCarb,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,3.871710080923044e-17,1.741032443340321,6
wueConst,TotSoilCarb,twi,variance_explained,0.49782901088718784,0.37228626360898487,0.6978988204298084,1.5486840323692177e-16,2.4034515541105077,6
leafWHC,AbvGrndWood,MAT,elasticity,NA,NA,NA,0,3.2677389112124477,6
leafWHC,AbvGrndWood,MAT,variance_explained,NA,NA,NA,0,0.6275041176162606,6
leafWHC,AbvGrndWood,MAP,elasticity,NA,NA,NA,-0,3.2677389112124477,6
leafWHC,AbvGrndWood,MAP,variance_explained,NA,NA,NA,-0,0.6275041176162606,6
leafWHC,AbvGrndWood,clay,elasticity,NA,NA,NA,-0,3.2677389112124477,6
leafWHC,AbvGrndWood,clay,variance_explained,NA,NA,NA,-0,0.6275041176162606,6
leafWHC,AbvGrndWood,ocd,elasticity,NA,NA,NA,-0,3.2677389112124477,6
leafWHC,AbvGrndWood,ocd,variance_explained,NA,NA,NA,-0,0.6275041176162606,6
leafWHC,AbvGrndWood,twi,elasticity,NA,NA,NA,0,3.2677389112124477,6
leafWHC,AbvGrndWood,twi,variance_explained,NA,NA,NA,0,0.6275041176162606,6
leafWHC,NPP,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-5.74759096725873e-17,1.4764944705122773,6
leafWHC,NPP,MAT,variance_explained,0.6516189830620556,0.5645237288275695,0.31081089269358975,-2.873795483629365e-17,0.6186268523417328,6
leafWHC,NPP,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,6.678439852257756e-20,1.476494470512276,6
leafWHC,NPP,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,3.339219926128878e-20,0.6186268523417321,6
leafWHC,NPP,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.5984331821484183e-17,1.476494470512277,6
leafWHC,NPP,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-1.2992165910742092e-17,0.6186268523417324,6
leafWHC,NPP,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-8.834858594179956e-19,1.4764944705122764,6
leafWHC,NPP,ocd,variance_explained,0.5532982567828186,0.44162282097852334,0.7378528030752131,-4.417429297089978e-19,0.6186268523417323,6
leafWHC,NPP,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,3.871710080923044e-17,1.476494470512276,6
leafWHC,NPP,twi,variance_explained,0.5559968175107153,0.44499602188839416,0.6978988204298084,1.935855040461522e-17,0.618626852341732,6
leafWHC,TotSoilCarb,MAT,elasticity,NA,NA,NA,0,1.205126346571871,6
leafWHC,TotSoilCarb,MAT,variance_explained,NA,NA,NA,0,5.436761389740758,6
leafWHC,TotSoilCarb,MAP,elasticity,NA,NA,NA,-0,1.205126346571871,6
leafWHC,TotSoilCarb,MAP,variance_explained,NA,NA,NA,-0,5.436761389740758,6
leafWHC,TotSoilCarb,clay,elasticity,NA,NA,NA,-0,1.205126346571871,6
leafWHC,TotSoilCarb,clay,variance_explained,NA,NA,NA,-0,5.436761389740758,6
leafWHC,TotSoilCarb,ocd,elasticity,NA,NA,NA,-0,1.205126346571871,6
leafWHC,TotSoilCarb,ocd,variance_explained,NA,NA,NA,-0,5.436761389740758,6
leafWHC,TotSoilCarb,twi,elasticity,NA,NA,NA,0,1.205126346571871,6
leafWHC,TotSoilCarb,twi,variance_explained,NA,NA,NA,0,5.436761389740758,6
wood_allocation_fraction,AbvGrndWood,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-1.149518193451746e-16,2.5109015993264503,6
wood_allocation_fraction,AbvGrndWood,MAT,variance_explained,0.5365820580958484,0.4207275726198104,0.31081089269359,-3.4485545803552367e-16,3.1908648900008734,6
wood_allocation_fraction,AbvGrndWood,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,1.3356879704515512e-19,2.5109015993264476,6
wood_allocation_fraction,AbvGrndWood,MAP,variance_explained,0.5086287313973918,0.3857859142467398,0.594785012533623,4.0070639113546547e-19,3.1908648900008663,6
wood_allocation_fraction,AbvGrndWood,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-5.1968663642968366e-17,2.5109015993264494,6
wood_allocation_fraction,AbvGrndWood,clay,variance_explained,0.5485138472849459,0.4356423091061824,0.09486769996110928,-1.5590599092890507e-16,3.1908648900008707,6
wood_allocation_fraction,AbvGrndWood,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-1.7669717188359912e-18,2.5109015993264485,6
wood_allocation_fraction,AbvGrndWood,ocd,variance_explained,0.5134126360016588,0.3917657950020734,0.7378528030752128,-5.3009151565079795e-18,3.190864890000869,6
wood_allocation_fraction,AbvGrndWood,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,7.743420161846088e-17,2.510901599326447,6
wood_allocation_fraction,AbvGrndWood,twi,variance_explained,0.516141436563129,0.3951767957039113,0.6978988204298084,2.3230260485538274e-16,3.190864890000865,6
wood_allocation_fraction,NPP,MAT,elasticity,0.4832602764920449,0.35407534561505605,0.31081089269358975,-1.149518193451746e-16,1.9293357401631106,6
wood_allocation_fraction,NPP,MAT,variance_explained,NA,NA,NA,0,3.2483432602499254,6
wood_allocation_fraction,NPP,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,1.3356879704515512e-19,1.9293357401631082,6
wood_allocation_fraction,NPP,MAP,variance_explained,NA,NA,NA,-0,3.2483432602499254,6
wood_allocation_fraction,NPP,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-5.1968663642968366e-17,1.9293357401631095,6
wood_allocation_fraction,NPP,clay,variance_explained,NA,NA,NA,-0,3.2483432602499254,6
wood_allocation_fraction,NPP,ocd,elasticity,0.5079204653273378,0.3849005816591723,0.7378528030752131,-1.7669717188359912e-18,1.9293357401631088,6
wood_allocation_fraction,NPP,ocd,variance_explained,NA,NA,NA,-0,3.2483432602499254,6
wood_allocation_fraction,NPP,twi,elasticity,0.49782901088718784,0.37228626360898487,0.6978988204298084,7.743420161846088e-17,1.9293357401631077,6
wood_allocation_fraction,NPP,twi,variance_explained,NA,NA,NA,0,3.2483432602499254,6
wood_allocation_fraction,TotSoilCarb,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-3.592244354536706e-18,0.07010005682314709,6
wood_allocation_fraction,TotSoilCarb,MAT,variance_explained,NA,NA,NA,0,0.12671401393339277,6
wood_allocation_fraction,TotSoilCarb,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,4.174024907661097e-21,0.070100056823147,6
wood_allocation_fraction,TotSoilCarb,MAP,variance_explained,NA,NA,NA,-0,0.12671401393339277,6
